154800,2.730e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.451e+01,6.052e-03,2.451e+01,6.052e-03,0.000e+00,1.361e+01,1.361e+01,1.000e+00,0.000e+00,0.000e+00,1.042e+00,1.000e+00,1.000e+00,1.254e+01,0.000e+00
158400,2.632e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.429e+01,6.070e-03,2.429e+01,6.070e-03,0.000e+00,1.361e+01,1.361e+01,1.000e+00,0.000e+00,0.000e+00,1.042e+00,1.000e+00,1.000e+00,1.248e+01,0.000e+00
162000,2.579e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.421e+01,6.085e-03,2.421e+01,6.085e-03,0.000e+00,1.361e+01,1.361e+01,1.000e+00,0.000e+00,0.000e+00,1.042e+00,1.000e+00,1.000e+00,1.247e+01,0.000e+00
165600,2.454e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.414e+01,6.096e-03,2.414e+01,6.096e-03,0.000e+00,1.361e+01,1.361e+01,1.000e+00,0.000e+00,0.000e+00,1.042e+00,1.000e+00,1.000e+00,1.245e+01,0.000e+00
169200,2.352e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.401e+01,6.107e-03,2.401e+01,6.107e-03,0.000e+00,1.361e+01,1.361e+01,1.000e+00,0.000e+00,0.000e+00,1.042e+00,1.000e+00,1.000e+00,1.241e+01,0.000e+00
172800,2.261e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.387e+01,6.116e-03,2.387e+01,6.116e-03,0.000e+00,1.361e+01,1.361e+01,1.000e+00,0.000e+00,0.000e+00,1.042e+00,1.000e+00,1.000e+00,1.237e+01,0.000e+00
176400,2.151e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.373e+01,6.126e-03,2.373e+01,6.126e-03,0.000e+00,1.361e+01,1.361e+01,1.000e+00,0.000e+00,0.000e+00,1.042e+00,1.000e+00,1.000e+00,1.232e+01,0.000e+00
180000,2.110e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.357e+01,6.137e-03,2.357e+01,6.137e-03,0.000e+00,1.361e+01,1.361e+01,1.000e+00,0.000e+00,0.000e+00,1.042e+00,1.000e+00,1.000e+00,1.228e+01,0.000e+00
183600,1.935e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.342e+01,6.148e-03,2.342e+01,6.148e-03,0.000e+00,1.361e+01,1.361e+01,1.000e+00,0.000e+00,0.000e+00,1.042e+00,1.000e+00,1.000e+00,1.223e+01,0.000e+00
187200,1.799e+01,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,2.323e+01,6.157e-03,2.323e+01,6.157e-03,0.000e+00,1.361e+01,1.361e+01,1.000e+00,0.000e+00,0.000e+00,1.042e+00,1.000e+00,1.000e+00,1.217e+01,0.000e+00
